dates,Open,High,low,close
2006-02-08,888,888,794,819
2006-02-09,81,855,81,264
2006-02-10,869,869,612,631
2006-02-11,470,470,470,470
2006-02-12,266,307,95,211
2006-02-13,60,910,60,638
2006-02-14,130,777,130,465
2006-02-15,531,858,452,853
2006-02-16,341,341,341,341
2006-02-17,227,614,227,499
2006-02-18,136,751,136,167
2006-02-19,463,601,87,305
2006-02-20,851,851,15,689
2006-02-21,264,264,264,264
2006-02-22,339,339,339,339
2006-02-23,494,494,494,494
2006-02-24,867,867,867,867
2006-02-25,391,779,391,554
2006-02-26,963,963,294,716
2006-02-27,963,963,963,963
2006-02-28,326,968,326,900
2006-03-01,16,703,16,482
2006-03-02,857,857,139,797
2006-03-03,483,970,107,212
2006-03-04,939,939,939,939
2006-03-05,660,660,210,500
2006-03-06,146,146,146,146
2006-03-07,882,882,170,231
2006-03-08,634,634,634,634
2006-03-09,240,262,29,240
2006-03-10,726,726,495,500
2006-03-11,257,257,257,257
2006-03-12,51,741,51,504
2006-03-13,333,333,207,228
2006-03-14,41,881,41,711
2006-03-15,61,229,61,221
2006-03-16,158,307,158,207
2006-03-17,435,670,189,365
2006-03-18,684,684,684,684
2006-03-19,990,990,472,613
2006-03-20,445,986,445,639
2006-03-21,856,856,779,791
2006-03-22,719,719,41,45
2006-03-23,876,961,337,784
2006-03-24,536,847,536,744
2006-03-25,373,373,373,373
2006-03-26,48,989,48,755
2006-03-27,948,948,934,948
2006-03-28,295,295,295,295
2006-03-29,717,760,717,747
2006-03-30,525,946,349,938
2006-03-31,95,862,95,327
2006-04-01,207,249,207,224
2006-04-02,987,987,118,616
2006-04-03,872,872,329,849
2006-04-04,869,869,735,771
2006-04-05,680,680,458,602
2006-04-06,356,407,200,399
2006-04-07,88,808,88,616
2006-04-08,16,734,16,726
2006-04-09,21,992,21,935
2006-04-10,589,589,589,589
2006-04-11,724,724,724,724
2006-04-12,282,708,282,317
2006-04-13,50,591,50,492
2006-04-14,336,336,190,274
2006-04-15,658,658,658,658
2006-04-16,228,233,228,230
2006-04-17,42,794,42,416
2006-04-18,779,888,779,831
2006-04-19,916,916,204,885
2006-04-20,191,928,191,634
2006-04-21,404,842,404,749
2006-04-22,270,531,96,265
2006-04-23,648,648,210,635
2006-04-24,406,406,406,406
2006-04-25,920,920,303,818
2006-04-26,405,405,240,253
2006-04-27,641,760,641,652
2006-04-28,611,771,249,460
2006-04-29,476,476,476,476
2006-04-30,380,380,380,380
2006-05-01,838,838,706,774
2006-05-02,726,760,275,718
2006-05-03,37,587,37,540
2006-05-04,812,812,84,149
2006-05-05,21,72,21,36
2006-05-06,391,391,391,391
2006-05-07,674,674,674,674
2006-05-08,965,965,263,637
2006-05-09,295,927,295,461
2006-05-10,586,586,586,586
2006-05-11,571,571,324,536
2006-05-12,891,891,758,872
2006-05-13,447,577,447,468
2006-05-14,269,417,269,313
2006-05-15,953,983,566,665
2006-05-16,533,533,533,533
2006-05-17,357,650,53,460
2006-05-18,441,682,274,539
2006-05-19,101,549,101,257
2006-05-20,86,779,86,652
2006-05-21,939,939,522,876
2006-05-22,43,278,43,75
2006-05-23,520,575,414,457
2006-05-24,107,240,107,161
2006-05-25,449,590,136,309
2006-05-26,127,781,127,524
2006-05-27,259,658,259,350
2006-05-28,969,969,571,588
2006-05-29,604,604,535,578
2006-05-30,709,709,121,649
2006-05-31,549,567,298,510
2006-06-01,473,473,473,473
2006-06-02,316,328,90,197
2006-06-03,383,392,383,391
2006-06-04,880,989,538,972
2006-06-05,827,827,437,506
2006-06-06,58,634,58,269
2006-06-07,654,999,142,756
2006-06-08,441,441,441,441
2006-06-09,687,687,687,687
2006-06-10,101,736,101,197
2006-06-11,364,994,364,989
2006-06-12,710,710,452,508
2006-06-13,950,950,287,526
2006-06-14,912,912,116,558
2006-06-15,877,877,877,877
2006-06-16,699,699,249,490
2006-06-17,286,797,286,425
2006-06-18,860,937,769,783
2006-06-19,596,862,596,677
2006-06-20,171,553,171,371
2006-06-21,436,734,62,227
2006-06-22,190,728,190,456
2006-06-23,397,397,397,397
2006-06-24,518,518,122,314
2006-06-25,799,799,660,775
2006-06-26,273,657,273,602
2006-06-27,60,380,60,284
2006-06-28,412,634,412,445
2006-06-29,680,753,680,699
2006-06-30,343,673,343,640
2006-07-01,897,897,235,713
2006-07-02,459,766,337,531
2006-07-03,590,629,590,620
2006-07-04,903,903,787,873
2006-07-05,691,691,283,436
2006-07-06,75,572,75,493
2006-07-07,731,731,359,403
2006-07-08,383,636,334,420
2006-07-09,561,714,561,645
2006-07-10,860,860,747,832
2006-07-11,298,836,192,398
2006-07-12,467,804,268,795
2006-07-13,311,891,311,596
2006-07-14,724,724,724,724
2006-07-15,244,244,244,244
2006-07-16,482,482,85,269
2006-07-17,869,869,256,637
2006-07-18,924,924,319,690
2006-07-19,827,827,51,349
2006-07-20,179,286,179,280
2006-07-21,362,904,298,321
2006-07-22,796,796,567,688
2006-07-23,571,571,571,571
2006-07-24,301,301,301,301
2006-07-25,893,893,761,869
2006-07-26,257,795,257,700
2006-07-27,832,832,149,639
2006-07-28,329,380,6,111
2006-07-29,670,935,670,899
2006-07-30,781,994,441,744
2006-07-31,474,805,165,230
2006-08-01,901,901,824,879
2006-08-02,940,940,940,940
2006-08-03,481,481,481,481
2006-08-04,174,534,103,500
2006-08-05,6,963,6,761
2006-08-06,697,697,116,607
2006-08-07,741,741,716,716
2006-08-08,98,98,98,98
2006-08-09,495,637,495,556
2006-08-10,524,755,524,645
2006-08-11,951,951,164,203
2006-08-12,255,843,255,649
2006-08-13,639,639,327,524
2006-08-14,421,748,70,262
2006-08-15,183,713,183,617
2006-08-16,525,525,525,525
2006-08-17,864,864,409,704
2006-08-18,728,728,728,728
2006-08-19,455,984,455,663
2006-08-20,556,995,556,972
2006-08-21,643,967,643,713
2006-08-22,600,600,600,600
2006-08-23,538,538,538,538
2006-08-24,123,929,123,916
2006-08-25,956,956,296,440
2006-08-26,324,324,324,324
2006-08-27,914,914,479,872
2006-08-28,795,795,795,795
2006-08-29,153,570,153,254
2006-08-30,314,864,314,595
2006-08-31,615,885,615,702
2006-09-01,96,161,96,122
2006-09-02,223,752,223,266
2006-09-03,532,532,532,532
2006-09-04,682,807,132,457
2006-09-05,233,311,233,258
2006-09-06,417,461,417,427
2006-09-07,191,929,191,372
2006-09-08,643,848,643,688
2006-09-09,547,547,547,547
2006-09-10,836,836,578,671
2006-09-11,10,865,10,204
2006-09-12,9,201,9,46
2006-09-13,449,449,91,438
2006-09-14,216,819,98,604
2006-09-15,606,606,337,402
2006-09-16,314,511,314,423
2006-09-17,372,372,224,344
2006-09-18,847,847,674,786
2006-09-19,226,840,226,495
2006-09-20,32,686,32,660
2006-09-21,35,173,35,105
2006-09-22,225,963,113,574
2006-09-23,129,793,129,536
2006-09-24,203,426,203,253
2006-09-25,936,951,301,609
2006-09-26,330,356,330,335
2006-09-27,324,917,48,801
2006-09-28,502,502,414,452
2006-09-29,767,767,630,724
2006-09-30,836,836,231,563
2006-10-01,296,534,73,478
2006-10-02,273,568,273,478
2006-10-03,41,660,41,360
2006-10-04,788,788,156,734
2006-10-05,87,171,87,154
2006-10-06,721,721,721,721
2006-10-07,180,327,180,286
2006-10-08,614,614,457,609
2006-10-09,319,774,319,382
2006-10-10,67,699,67,218
2006-10-11,251,251,219,247
2006-10-12,114,143,114,115
2006-10-13,927,927,62,360
2006-10-14,941,941,510,629
2006-10-15,25,432,25,179
2006-10-16,248,576,248,494
2006-10-17,121,772,121,130
2006-10-18,638,638,573,627
2006-10-19,395,395,148,322
2006-10-20,607,607,607,607
2006-10-21,520,520,387,475
2006-10-22,922,922,858,893
2006-10-23,809,809,645,708
2006-10-24,620,620,112,249
2006-10-25,70,950,70,814
2006-10-26,137,137,137,137
2006-10-27,189,189,189,189
2006-10-28,428,993,107,675
2006-10-29,397,397,397,397
2006-10-30,236,236,236,236
2006-10-31,540,540,540,540
2006-11-01,851,869,181,804
2006-11-02,255,854,255,321
2006-11-03,743,743,743,743
2006-11-04,83,83,83,83
2006-11-05,658,658,237,314
2006-11-06,608,807,209,636
2006-11-07,729,729,729,729
2006-11-08,620,651,376,413
2006-11-09,133,133,53,74
2006-11-10,610,740,610,667
2006-11-11,983,983,231,375
2006-11-12,661,661,223,408
2006-11-13,848,848,305,755
2006-11-14,891,891,274,835
2006-11-15,235,576,235,293
2006-11-16,57,166,57,103
2006-11-17,731,731,637,637
2006-11-18,953,953,95,119
2006-11-19,681,681,681,681
2006-11-20,158,566,158,340
2006-11-21,372,938,372,865
2006-11-22,880,880,371,808
2006-11-23,970,970,508,731
2006-11-24,314,731,314,621
2006-11-25,197,362,197,247
2006-11-26,439,439,439,439
2006-11-27,407,546,390,469
2006-11-28,288,733,288,394
2006-11-29,180,180,180,180
2006-11-30,698,698,698,698
2006-12-01,150,150,150,150
2006-12-02,354,874,354,501
2006-12-03,759,759,437,437
2006-12-04,526,526,526,526
2006-12-05,434,434,434,434
2006-12-06,26,575,26,326
2006-12-07,865,865,168,330
2006-12-08,881,881,63,189
2006-12-09,163,872,163,620
2006-12-10,216,730,216,311
2006-12-11,360,360,360,360
2006-12-12,443,817,443,614
2006-12-13,442,575,226,363
2006-12-14,958,958,756,803
2006-12-15,397,397,397,397
2006-12-16,179,779,179,691
2006-12-17,255,904,255,448
2006-12-18,550,550,88,293
2006-12-19,942,942,454,533
2006-12-20,485,772,430,687
2006-12-21,545,832,119,374
2006-12-22,938,938,938,938
2006-12-23,823,823,126,703
2006-12-24,862,862,862,862
2006-12-25,188,266,188,250
2006-12-26,430,772,430,575
2006-12-27,303,569,303,352
2006-12-28,454,831,454,578
2006-12-29,565,725,565,682
2006-12-30,131,173,131,146
2006-12-31,593,607,501,508
2007-01-01,269,564,269,333
2007-01-02,262,756,262,580
2007-01-03,817,963,817,922
2007-01-04,774,774,308,751
2007-01-05,985,985,877,976
2007-01-06,746,880,746,846
2007-01-07,689,689,540,665
2007-01-08,569,618,562,609
2007-01-09,661,661,661,661
2007-01-10,925,925,534,685
2007-01-11,502,930,502,810
2007-01-12,383,732,383,458
2007-01-13,966,966,346,486
2007-01-14,692,692,692,692
2007-01-15,392,392,392,392
2007-01-16,456,593,64,207
2007-01-17,451,451,451,451
2007-01-18,889,889,37,581
2007-01-19,203,932,203,542
2007-01-20,999,999,386,575
2007-01-21,50,393,50,220
2007-01-22,691,750,138,173
2007-01-23,785,814,366,562
2007-01-24,940,940,348,481
2007-01-25,241,792,241,359
2007-01-26,426,426,342,390
2007-01-27,220,220,220,220
2007-01-28,37,992,37,483
2007-01-29,812,812,109,413
2007-01-30,316,316,316,316
2007-01-31,277,312,148,240
2007-02-01,441,872,441,857
2007-02-02,492,769,423,685
2007-02-03,208,993,208,953
2007-02-04,259,864,172,808
2007-02-05,666,666,15,331
2007-02-06,267,267,267,267
2007-02-07,536,536,536,536
2007-02-08,970,970,804,944
2007-02-09,443,471,441,445
2007-02-10,81,405,46,127
2007-02-11,437,437,178,195
2007-02-12,731,731,229,309
2007-02-13,306,743,214,436
2007-02-14,446,446,167,305
2007-02-15,26,815,26,363
2007-02-16,283,921,283,734
2007-02-17,390,521,390,393
2007-02-18,865,865,578,813
2007-02-19,808,808,408,572
2007-02-20,771,771,771,771
2007-02-21,887,887,472,692
2007-02-22,489,769,489,766
2007-02-23,333,949,42,331
2007-02-24,463,572,463,541
2007-02-25,400,877,359,842
2007-02-26,606,675,606,628
2007-02-27,111,484,82,475
2007-02-28,975,975,418,561
2007-03-01,555,555,555,555
2007-03-02,757,804,244,363
2007-03-03,65,891,65,409
2007-03-04,575,575,415,442
2007-03-05,895,895,57,523
2007-03-06,294,872,294,712
2007-03-07,429,616,82,477
2007-03-08,781,781,781,781
2007-03-09,543,543,543,543
2007-03-10,585,625,135,513
2007-03-11,174,840,174,411
2007-03-12,203,203,203,203
2007-03-13,639,639,639,639
2007-03-14,197,577,15,118
2007-03-15,484,694,343,470
2007-03-16,814,814,814,814
2007-03-17,360,811,290,652
2007-03-18,280,418,126,294
2007-03-19,858,858,275,750
2007-03-20,828,828,580,744
2007-03-21,616,908,269,838
2007-03-22,867,867,455,540
2007-03-23,320,320,320,320
2007-03-24,326,847,326,529
2007-03-25,732,732,184,541
2007-03-26,866,969,550,572
2007-03-27,619,619,603,617
2007-03-28,539,952,539,868
2007-03-29,508,815,508,747
2007-03-30,874,874,569,747
2007-03-31,191,316,191,250
2007-04-01,857,857,478,500
2007-04-02,184,184,184,184
2007-04-03,197,823,197,368
2007-04-04,504,504,85,284
2007-04-05,930,930,232,515
2007-04-06,760,760,760,760
2007-04-07,700,700,556,695
2007-04-08,633,898,521,855
2007-04-09,515,515,515,515
2007-04-10,841,952,338,699
2007-04-11,203,203,203,203
2007-04-12,330,330,330,330
2007-04-13,79,79,79,79
2007-04-14,875,875,875,875
2007-04-15,50,685,50,65
2007-04-16,335,335,335,335
2007-04-17,990,990,762,860
2007-04-18,223,383,154,228
2007-04-19,430,430,430,430
2007-04-20,959,959,704,856
2007-04-21,450,450,288,371
2007-04-22,863,863,458,586
2007-04-23,926,926,559,576
2007-04-24,980,980,550,613
2007-04-25,20,963,20,300
2007-04-26,878,878,826,830
2007-04-27,958,958,868,944
2007-04-28,762,974,762,902
2007-04-29,989,989,114,296
2007-04-30,127,999,123,807
2007-05-01,141,141,141,141
2007-05-02,423,723,95,632
2007-05-03,111,648,111,521
2007-05-04,609,609,322,599
2007-05-05,722,722,73,662
2007-05-06,725,725,670,714
2007-05-07,104,265,104,235
2007-05-08,610,610,610,610
2007-05-09,116,791,110,487
2007-05-10,985,985,954,955
2007-05-11,518,518,518,518
2007-05-12,47,442,47,434
2007-05-13,301,756,301,738
2007-05-14,747,747,747,747
2007-05-15,580,802,580,763
2007-05-16,699,699,699,699
2007-05-17,284,334,203,226
2007-05-18,60,469,60,102
2007-05-19,767,767,93,711
2007-05-20,204,204,204,204
2007-05-21,755,968,228,428
2007-05-22,49,916,49,541
2007-05-23,39,681,39,556
2007-05-24,392,392,392,392
2007-05-25,677,983,599,880
2007-05-26,748,748,466,530
2007-05-27,319,547,319,395
2007-05-28,600,600,600,600
2007-05-29,889,958,635,754
2007-05-30,814,814,381,665
2007-05-31,175,380,175,262
2007-06-01,503,503,195,395
2007-06-02,424,762,424,744
2007-06-03,397,397,263,317
2007-06-04,234,856,234,340
2007-06-05,242,410,242,261
2007-06-06,834,834,297,746
2007-06-07,969,969,445,499
2007-06-08,448,448,448,448
2007-06-09,349,349,349,349
2007-06-10,646,807,646,664
2007-06-11,462,462,124,439
2007-06-12,623,623,138,518
2007-06-13,964,964,520,639
2007-06-14,141,287,141,173
2007-06-15,897,925,666,908
2007-06-16,349,464,349,404
2007-06-17,353,871,353,724
2007-06-18,173,173,173,173
2007-06-19,224,826,224,803
2007-06-20,615,615,377,577
2007-06-21,335,782,335,543
2007-06-22,672,933,203,353
2007-06-23,254,814,241,755
2007-06-24,548,548,421,475
2007-06-25,580,884,165,310
2007-06-26,195,621,195,499
2007-06-27,990,990,225,876
2007-06-28,71,992,71,565
2007-06-29,557,788,557,590
2007-06-30,948,948,137,356
2007-07-01,862,862,19,240
2007-07-02,643,643,643,643
2007-07-03,191,466,191,222
2007-07-04,58,255,58,108
2007-07-05,382,465,307,343
2007-07-06,547,856,547,716
2007-07-07,356,740,356,358
2007-07-08,627,889,627,799
2007-07-09,584,946,584,760
2007-07-10,61,948,61,401
2007-07-11,854,854,567,654
2007-07-12,917,917,302,724
2007-07-13,53,528,53,345
2007-07-14,748,748,186,575
2007-07-15,793,793,793,793
2007-07-16,652,652,387,586
2007-07-17,277,730,267,472
2007-07-18,666,666,42,563
2007-07-19,259,283,259,273
2007-07-20,780,910,157,221
2007-07-21,104,104,104,104
2007-07-22,518,518,518,518
2007-07-23,736,769,646,651
2007-07-24,505,505,505,505
2007-07-25,491,491,393,434
2007-07-26,49,139,49,104
2007-07-27,833,833,75,428
2007-07-28,286,286,286,286
2007-07-29,533,736,512,674
2007-07-30,310,816,310,708
2007-07-31,189,425,177,296
2007-08-01,962,962,718,794
2007-08-02,908,908,398,709
2007-08-03,385,784,385,741
2007-08-04,837,837,198,647
2007-08-05,0,513,0,250
2007-08-06,178,668,178,528
2007-08-07,406,512,406,420
2007-08-08,164,164,164,164
2007-08-09,18,947,18,796
2007-08-10,333,333,214,255
2007-08-11,79,861,79,545
2007-08-12,655,655,612,643
2007-08-13,840,840,449,652
2007-08-14,51,322,51,127
2007-08-15,758,758,610,751
2007-08-16,518,534,15,389
2007-08-17,45,161,45,141
2007-08-18,275,685,275,366
2007-08-19,357,492,357,357
2007-08-20,333,464,93,338
2007-08-21,952,952,918,941
2007-08-22,413,584,413,461
2007-08-23,539,736,380,547
2007-08-24,263,263,263,263
2007-08-25,394,646,394,621
2007-08-26,398,700,398,623
2007-08-27,276,950,276,653
2007-08-28,118,413,118,140
2007-08-29,506,506,506,506
2007-08-30,224,698,224,512
2007-08-31,792,792,792,792
2007-09-01,622,622,146,508
2007-09-02,352,352,352,352
2007-09-03,121,544,121,226
2007-09-04,422,422,2,377
2007-09-05,201,201,201,201
2007-09-06,521,521,13,324
2007-09-07,975,975,242,935
2007-09-08,672,672,317,453
2007-09-09,283,629,283,318
2007-09-10,431,487,431,467
2007-09-11,351,351,351,351
2007-09-12,33,389,33,82
2007-09-13,431,431,431,431
2007-09-14,695,777,116,667
2007-09-15,191,191,178,187
2007-09-16,908,908,794,806
2007-09-17,541,582,541,570
2007-09-18,859,859,224,761
2007-09-19,417,814,417,737
2007-09-20,48,369,48,234
2007-09-21,336,336,119,123
2007-09-22,818,818,464,812
2007-09-23,314,881,273,291
2007-09-24,25,810,25,44
2007-09-25,215,638,215,410
2007-09-26,219,863,219,228
2007-09-27,489,593,489,497
2007-09-28,472,647,472,639
2007-09-29,434,434,324,369
2007-09-30,36,208,36,155
2007-10-01,991,991,518,693
2007-10-02,592,592,139,320
2007-10-03,676,676,46,129
2007-10-04,924,924,793,889
2007-10-05,39,198,39,175
2007-10-06,212,212,212,212
2007-10-07,690,690,113,681
2007-10-08,63,531,63,73
2007-10-09,866,866,695,718
2007-10-10,968,968,218,330
2007-10-11,3,529,3,247
2007-10-12,724,724,338,641
2007-10-13,114,542,80,455
2007-10-14,515,515,219,427
2007-10-15,269,700,269,693
2007-10-16,238,238,238,238
2007-10-17,254,872,54,71
2007-10-18,101,123,101,122
2007-10-19,995,995,507,688
2007-10-20,197,235,197,235
2007-10-21,500,500,446,475
2007-10-22,753,983,479,952
2007-10-23,207,881,207,436
2007-10-24,664,664,128,335
2007-10-25,41,238,41,73
2007-10-26,445,445,445,445
2007-10-27,918,918,476,657
2007-10-28,264,513,264,317
2007-10-29,239,239,239,239
2007-10-30,272,421,272,407
2007-10-31,231,857,81,768
2007-11-01,712,712,260,518
2007-11-02,203,526,203,394
2007-11-03,422,739,422,695
2007-11-04,168,727,168,266
2007-11-05,534,534,534,534
2007-11-06,451,578,451,573
2007-11-07,214,999,214,381
2007-11-08,708,708,525,683
2007-11-09,391,391,391,391
2007-11-10,998,998,606,899
2007-11-11,38,773,38,693
2007-11-12,760,760,91,564
2007-11-13,66,584,66,450
2007-11-14,949,949,415,492
2007-11-15,268,659,145,474
2007-11-16,371,371,371,371
2007-11-17,124,495,124,421
2007-11-18,728,728,627,634
2007-11-19,807,807,46,778
2007-11-20,459,511,459,480
2007-11-21,257,592,257,283
2007-11-22,72,842,72,299
2007-11-23,712,712,314,552
2007-11-24,11,221,11,190
2007-11-25,61,834,61,689
2007-11-26,466,854,5,768
2007-11-27,65,65,65,65
2007-11-28,257,777,213,733
2007-11-29,729,729,539,654
2007-11-30,307,571,294,308
2007-12-01,738,958,456,540
2007-12-02,764,764,361,603
2007-12-03,626,626,213,472
2007-12-04,605,605,86,345
2007-12-05,534,534,534,534
2007-12-06,825,825,734,782
2007-12-07,223,223,179,197
2007-12-08,763,763,763,763
2007-12-09,233,306,233,265
2007-12-10,80,418,80,378
2007-12-11,15,941,15,631
2007-12-12,131,131,131,131
2007-12-13,632,874,632,773
2007-12-14,156,227,156,174
2007-12-15,516,516,218,468
2007-12-16,730,730,730,730
2007-12-17,609,609,609,609
2007-12-18,771,771,334,679
2007-12-19,977,977,917,930
2007-12-20,849,849,563,781
2007-12-21,665,665,318,393
2007-12-22,214,214,45,53
2007-12-23,764,764,10,375
2007-12-24,320,360,320,346
2007-12-25,677,677,677,677
2007-12-26,944,944,780,930
2007-12-27,586,586,586,586
2007-12-28,452,452,363,418
2007-12-29,789,790,641,704
2007-12-30,810,810,582,608
2007-12-31,529,875,75,149
2008-01-01,580,889,234,561
2008-01-02,582,582,281,362
2008-01-03,203,230,203,203
2008-01-04,150,882,116,821
2008-01-05,219,243,163,220
2008-01-06,119,687,119,421
2008-01-07,19,444,19,37
2008-01-08,879,879,879,879
2008-01-09,758,758,758,758
2008-01-10,555,555,555,555
2008-01-11,501,501,181,434
2008-01-12,196,427,196,397
2008-01-13,562,562,401,462
2008-01-14,608,745,160,304
2008-01-15,250,292,250,285
2008-01-16,771,771,103,601
2008-01-17,682,880,653,800
2008-01-18,610,610,610,610
2008-01-19,430,918,430,675
2008-01-20,909,909,581,592
2008-01-21,807,807,791,799
2008-01-22,852,852,203,772
2008-01-23,731,909,384,726
2008-01-24,479,479,479,479
2008-01-25,367,875,367,501
2008-01-26,418,418,415,416
2008-01-27,993,993,635,897
2008-01-28,16,934,16,413
2008-01-29,189,468,189,467
2008-01-30,399,426,399,421
2008-01-31,250,250,250,250
2008-02-01,674,986,563,813
2008-02-02,722,722,61,684
2008-02-03,754,793,685,725
2008-02-04,428,428,428,428
2008-02-05,263,264,263,263
2008-02-06,496,496,102,145
2008-02-07,489,489,489,489
2008-02-08,478,478,227,385
2008-02-09,100,405,100,278
2008-02-10,215,215,215,215
2008-02-11,221,378,221,255
2008-02-12,312,741,312,707
2008-02-13,305,940,120,556
2008-02-14,239,259,239,258
2008-02-15,538,538,295,386
2008-02-16,512,512,512,512
2008-02-17,912,912,809,892
2008-02-18,508,508,301,356
2008-02-19,648,648,335,535
2008-02-20,473,562,300,425
2008-02-21,703,703,400,495
2008-02-22,836,836,744,792
2008-02-23,36,609,36,494
2008-02-24,680,680,468,680
2008-02-25,293,546,89,188
2008-02-26,308,308,135,287
2008-02-27,390,395,390,391
2008-02-28,290,723,72,715
2008-02-29,384,601,9,41
2008-03-01,887,903,887,894
2008-03-02,398,398,398,398
2008-03-03,214,646,214,362
2008-03-04,180,626,180,304
2008-03-05,199,199,199,199
2008-03-06,199,409,103,403
